From,To,Type,Amount,Payment Method,Card Number,Expiry Date,CVV,Account Number,IFSC Code,Contact Number,Date,is_suspicious,suspicion_reasons,timestamp
user99,user49,contact,17981,NEFT Transfer,1234567890123456,-,111,-,-,1234567890,"02/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-14 13:24:16.684692
user18,user65,contact,6493,Card Payment,1234567890123456,-,111,-,-,9152251477,"02/23/2025, 01:24:16 PM",False,[],2025-02-23 13:24:16.684692
user33,user31,contact,18898,NEFT Transfer,-,02/29,111,9876543210,SBIN1234567,1234567890,"02/20/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-20 13:24:16.684692
user67,user99,contact,15395,NEFT Transfer,1234567890123456,02/29,-,-,SBIN1234567,+441632960961,"03/13/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-13 13:24:16.685691
user48,user90,neft,1161,Card Payment,1234567890123456,-,111,-,-,+441632960961,"03/07/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-07 13:24:16.685691
user6,user88,contact,1818,NEFT Transfer,-,-,111,9876543210,SBIN1234567,+441632960961,"02/15/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-15 13:24:16.685691
user58,user25,card,6904,Contact Payment,-,-,-,9876543210,SBIN1234567,+14155552671,"03/02/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-02 13:24:16.685691
user15,user35,neft,17758,Contact Payment,-,02/29,111,9876543210,-,+14155552671,"03/15/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-15 13:24:16.685691
user62,user33,card,16406,NEFT Transfer,1234567890123456,-,-,-,SBIN1234567,9152251477,"02/26/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-26 13:24:16.685691
user51,user18,contact,18835,Contact Payment,1234567890123456,02/29,111,9876543210,-,1234567890,"03/01/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-01 13:24:16.685691
user25,user52,contact,2834,Contact Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,1234567890,"03/03/2025, 01:24:16 PM",False,[],2025-03-03 13:24:16.685691
user34,user49,neft,16661,NEFT Transfer,1234567890123456,-,111,-,-,+441632960961,"03/13/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-13 13:24:16.685691
user20,user50,card,6624,Card Payment,1234567890123456,-,-,9876543210,-,9152251477,"03/09/2025, 01:24:16 PM",False,[],2025-03-09 13:24:16.685691
user77,user1,contact,8750,Card Payment,1234567890123456,-,-,-,SBIN1234567,1234567890,"02/20/2025, 01:24:16 PM",False,[],2025-02-20 13:24:16.685691
user51,user31,contact,4382,Card Payment,1234567890123456,-,-,-,SBIN1234567,+14155552671,"02/22/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-22 13:24:16.685691
user37,user6,contact,3385,Card Payment,1234567890123456,02/29,-,-,SBIN1234567,+14155552671,"03/09/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-09 13:24:16.685691
user49,user19,card,15197,NEFT Transfer,-,-,111,-,SBIN1234567,+14155552671,"03/13/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-13 13:24:16.685691
user28,user66,card,9788,Contact Payment,-,-,111,9876543210,SBIN1234567,9152251477,"02/16/2025, 01:24:16 PM",False,[],2025-02-16 13:24:16.685691
user41,user44,neft,18579,NEFT Transfer,1234567890123456,02/29,111,9876543210,-,9152251477,"02/23/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-23 13:24:16.685691
user7,user4,neft,13660,Contact Payment,-,-,111,-,SBIN1234567,1234567890,"02/22/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-22 13:24:16.685691
user98,user62,contact,4454,Contact Payment,-,-,-,9876543210,SBIN1234567,9152251477,"03/14/2025, 01:24:16 PM",False,[],2025-03-14 13:24:16.685691
user42,user93,card,3783,NEFT Transfer,-,-,-,-,SBIN1234567,+14155552671,"02/28/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-28 13:24:16.686691
user50,user11,neft,2053,NEFT Transfer,-,02/29,111,-,SBIN1234567,+441632960961,"02/18/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-18 13:24:16.686691
user30,user79,contact,19245,NEFT Transfer,1234567890123456,-,111,9876543210,-,1234567890,"03/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-14 13:24:16.686691
user83,user100,neft,13291,Contact Payment,-,02/29,111,-,SBIN1234567,1234567890,"02/20/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-20 13:24:16.686691
user20,user68,contact,14336,Card Payment,-,02/29,111,-,-,1234567890,"03/13/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-13 13:24:16.686691
user13,user83,contact,5420,NEFT Transfer,1234567890123456,-,111,-,-,+441632960961,"02/21/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-21 13:24:16.686691
user11,user83,contact,4504,NEFT Transfer,1234567890123456,02/29,111,-,SBIN1234567,1234567890,"02/20/2025, 01:24:16 PM",False,[],2025-02-20 13:24:16.686691
user33,user8,neft,13718,Contact Payment,1234567890123456,-,111,9876543210,SBIN1234567,9152251477,"02/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-14 13:24:16.686691
user6,user4,contact,2449,Card Payment,-,02/29,111,-,-,+14155552671,"03/03/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-03 13:24:16.686691
user59,user18,contact,16585,Card Payment,1234567890123456,02/29,-,9876543210,-,+14155552671,"02/26/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-26 13:24:16.686691
user89,user71,contact,24621,Contact Payment,1234567890123456,-,111,9876543210,SBIN1234567,+14155552671,"03/05/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-05 13:24:16.686691
user36,user14,card,7624,Contact Payment,1234567890123456,02/29,-,9876543210,SBIN1234567,1234567890,"02/18/2025, 01:24:16 PM",False,[],2025-02-18 13:24:16.686691
user2,user62,neft,15585,NEFT Transfer,1234567890123456,02/29,-,-,-,+14155552671,"02/22/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-22 13:24:16.686691
user3,user33,neft,9653,NEFT Transfer,1234567890123456,-,111,9876543210,-,+441632960961,"02/21/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-21 13:24:16.686691
user52,user26,contact,14232,Contact Payment,1234567890123456,02/29,-,-,SBIN1234567,1234567890,"03/07/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-07 13:24:16.686691
user31,user9,neft,11866,NEFT Transfer,-,02/29,111,-,SBIN1234567,1234567890,"03/01/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-01 13:24:16.686691
user50,user1,contact,12117,Card Payment,-,-,-,9876543210,SBIN1234567,+14155552671,"02/21/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-21 13:24:16.686691
user84,user79,contact,7900,NEFT Transfer,1234567890123456,-,111,-,-,9152251477,"03/07/2025, 01:24:16 PM",False,[],2025-03-07 13:24:16.687691
user13,user22,contact,6435,Contact Payment,1234567890123456,02/29,111,-,SBIN1234567,1234567890,"03/06/2025, 01:24:16 PM",False,[],2025-03-06 13:24:16.687691
user85,user49,card,6776,NEFT Transfer,-,02/29,-,9876543210,SBIN1234567,9152251477,"03/08/2025, 01:24:16 PM",False,[],2025-03-08 13:24:16.687691
user52,user26,card,18104,Card Payment,-,02/29,111,-,SBIN1234567,+441632960961,"03/12/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-12 13:24:16.687691
user69,user75,neft,18109,Card Payment,-,02/29,-,-,-,9152251477,"02/28/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-28 13:24:16.687691
user84,user5,contact,4245,NEFT Transfer,1234567890123456,02/29,111,9876543210,SBIN1234567,1234567890,"02/27/2025, 01:24:16 PM",False,[],2025-02-27 13:24:16.687691
user3,user50,card,15483,Card Payment,1234567890123456,02/29,-,-,SBIN1234567,+441632960961,"02/28/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-28 13:24:16.687691
user27,user29,card,3997,Contact Payment,-,-,111,-,-,9152251477,"02/14/2025, 01:24:16 PM",False,[],2025-02-14 13:24:16.687691
user22,user78,card,5708,Card Payment,-,02/29,-,-,SBIN1234567,+14155552671,"02/27/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-27 13:24:16.687691
user12,user95,neft,8893,Card Payment,-,02/29,-,-,SBIN1234567,+14155552671,"02/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-16 13:24:16.687691
user61,user2,contact,6497,Card Payment,-,02/29,-,9876543210,SBIN1234567,1234567890,"03/05/2025, 01:24:16 PM",False,[],2025-03-05 13:24:16.688682
user13,user64,contact,2322,NEFT Transfer,-,02/29,111,-,SBIN1234567,+14155552671,"03/08/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-08 13:24:16.688682
user21,user56,neft,10938,Card Payment,1234567890123456,-,-,9876543210,-,9152251477,"03/02/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-02 13:24:16.688682
user89,user81,neft,38839,NEFT Transfer,-,02/29,-,-,SBIN1234567,+441632960961,"03/01/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-01 13:24:16.688682
user99,user88,neft,13596,NEFT Transfer,-,-,-,-,SBIN1234567,1234567890,"03/06/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-06 13:24:16.688682
user51,user75,card,9556,Contact Payment,1234567890123456,02/29,111,-,-,9152251477,"03/01/2025, 01:24:16 PM",False,[],2025-03-01 13:24:16.688682
user86,user9,neft,15392,Card Payment,1234567890123456,-,111,-,-,+441632960961,"03/07/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-07 13:24:16.688682
user60,user39,contact,3577,Card Payment,-,-,-,9876543210,SBIN1234567,+14155552671,"03/03/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-03 13:24:16.688682
user76,user33,card,4939,NEFT Transfer,-,02/29,-,-,SBIN1234567,+14155552671,"03/04/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-04 13:24:16.688682
user74,user44,contact,17644,NEFT Transfer,1234567890123456,02/29,111,9876543210,-,+14155552671,"02/14/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-14 13:24:16.688682
user31,user49,card,7288,Card Payment,-,-,-,9876543210,SBIN1234567,+14155552671,"02/26/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-26 13:24:16.689678
user45,user92,neft,1951,Card Payment,-,02/29,111,9876543210,SBIN1234567,1234567890,"02/17/2025, 01:24:16 PM",False,[],2025-02-17 13:24:16.689678
user33,user51,card,19777,NEFT Transfer,1234567890123456,-,111,-,-,1234567890,"03/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-14 13:24:16.689678
user11,user31,card,15427,NEFT Transfer,1234567890123456,02/29,111,9876543210,-,1234567890,"03/15/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-15 13:24:16.689678
user35,user62,card,14970,Card Payment,-,02/29,111,9876543210,SBIN1234567,+441632960961,"03/15/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-15 13:24:16.689678
user58,user50,neft,4407,Card Payment,-,02/29,-,-,SBIN1234567,9152251477,"03/01/2025, 01:24:16 PM",False,[],2025-03-01 13:24:16.689678
user1,user36,card,2021,Card Payment,1234567890123456,-,-,9876543210,SBIN1234567,9152251477,"02/18/2025, 01:24:16 PM",False,[],2025-02-18 13:24:16.689678
user96,user83,contact,7796,Contact Payment,-,02/29,-,-,-,+14155552671,"02/25/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-25 13:24:16.689678
user39,user95,card,9792,Card Payment,-,-,111,9876543210,-,+14155552671,"03/14/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-14 13:24:16.689678
user69,user57,neft,5257,NEFT Transfer,1234567890123456,-,111,-,SBIN1234567,9152251477,"03/13/2025, 01:24:16 PM",False,[],2025-03-13 13:24:16.689678
user31,user85,neft,2359,NEFT Transfer,-,02/29,111,9876543210,SBIN1234567,+14155552671,"02/27/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-27 13:24:16.689678
user23,user59,neft,1424,Contact Payment,-,02/29,111,9876543210,SBIN1234567,+441632960961,"02/15/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-15 13:24:16.689678
user73,user18,neft,19855,Contact Payment,-,02/29,-,-,SBIN1234567,1234567890,"03/06/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-06 13:24:16.689678
user89,user75,neft,48344,NEFT Transfer,-,02/29,111,-,-,1234567890,"02/26/2025, 01:24:16 PM",True,['High transaction amount'],2025-02-26 13:24:16.689678
user36,user53,neft,6073,Card Payment,-,02/29,111,9876543210,-,1234567890,"03/07/2025, 01:24:16 PM",False,[],2025-03-07 13:24:16.689678
user74,user45,neft,4760,Contact Payment,1234567890123456,-,111,9876543210,-,1234567890,"03/04/2025, 01:24:16 PM",False,[],2025-03-04 13:24:16.689678
user78,user67,neft,6525,Contact Payment,-,-,111,9876543210,SBIN1234567,+14155552671,"02/28/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-28 13:24:16.690696
user10,user75,neft,13974,NEFT Transfer,-,02/29,-,-,SBIN1234567,9152251477,"03/02/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-02 13:24:16.690696
user7,user28,card,6576,Contact Payment,-,02/29,111,-,-,1234567890,"03/12/2025, 01:24:16 PM",False,[],2025-03-12 13:24:16.690696
user52,user64,card,12937,NEFT Transfer,1234567890123456,-,-,-,-,+14155552671,"03/14/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-14 13:24:16.690696
user79,user91,contact,3130,Contact Payment,-,02/29,-,9876543210,-,+14155552671,"03/02/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-02 13:24:16.690696
user84,user66,contact,19828,Contact Payment,-,-,-,9876543210,SBIN1234567,9152251477,"03/03/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-03 13:24:16.690696
user76,user57,neft,13310,Contact Payment,-,02/29,-,-,-,1234567890,"03/05/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-05 13:24:16.690696
user87,user93,contact,16319,Card Payment,-,02/29,-,-,SBIN1234567,+14155552671,"03/16/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-16 13:24:16.690696
user49,user3,card,17014,NEFT Transfer,-,-,-,-,SBIN1234567,+14155552671,"03/07/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-07 13:24:16.690696
user81,user28,card,1401,Contact Payment,-,02/29,111,9876543210,-,9152251477,"03/03/2025, 01:24:16 PM",False,[],2025-03-03 13:24:16.690696
user14,user75,neft,7576,Card Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,+14155552671,"03/06/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-06 13:24:16.690696
user57,user60,card,14594,NEFT Transfer,-,-,111,-,-,+441632960961,"02/26/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-26 13:24:16.690696
user37,user66,neft,14755,Contact Payment,-,02/29,-,-,SBIN1234567,1234567890,"02/28/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-28 13:24:16.690696
user5,user40,contact,1572,NEFT Transfer,1234567890123456,-,111,9876543210,SBIN1234567,+441632960961,"02/14/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-14 13:24:16.690696
user85,user69,contact,13732,Contact Payment,-,02/29,111,9876543210,SBIN1234567,+441632960961,"03/06/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-06 13:24:16.691691
user38,user80,card,4718,NEFT Transfer,-,02/29,111,-,-,+441632960961,"03/04/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-04 13:24:16.691691
user30,user56,card,16086,NEFT Transfer,-,02/29,-,9876543210,-,9152251477,"02/21/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-21 13:24:16.691691
user58,user100,card,22340,Card Payment,1234567890123456,02/29,-,-,-,9152251477,"02/16/2025, 01:24:16 PM",True,['High transaction amount'],2025-02-16 13:24:16.691691
user13,user52,contact,1159,Card Payment,-,02/29,111,-,SBIN1234567,+441632960961,"03/07/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-07 13:24:16.691691
user41,user85,card,9118,Contact Payment,-,02/29,-,9876543210,SBIN1234567,+441632960961,"03/01/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-01 13:24:16.691691
user41,user12,contact,15228,NEFT Transfer,1234567890123456,02/29,-,9876543210,-,+14155552671,"03/10/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-10 13:24:16.691691
user3,user33,neft,4563,NEFT Transfer,-,02/29,-,9876543210,SBIN1234567,1234567890,"02/14/2025, 01:24:16 PM",False,[],2025-02-14 13:24:16.691691
user41,user24,neft,4842,NEFT Transfer,-,02/29,-,-,-,+441632960961,"03/08/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-08 13:24:16.691691
user90,user87,neft,15476,Card Payment,-,-,-,-,-,1234567890,"02/23/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-23 13:24:16.691691
user100,user37,card,13916,NEFT Transfer,-,02/29,-,-,-,9152251477,"03/05/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-05 13:24:16.691691
user92,user5,neft,8000,Contact Payment,1234567890123456,02/29,-,-,-,9152251477,"02/15/2025, 01:24:16 PM",False,[],2025-02-15 13:24:16.691691
user90,user20,card,9914,Card Payment,-,02/29,-,-,-,+14155552671,"03/03/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-03 13:24:16.691691
user6,user78,neft,8238,Card Payment,-,-,111,-,SBIN1234567,+14155552671,"03/01/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-01 13:24:16.691691
user17,user9,contact,4785,Card Payment,-,02/29,111,-,SBIN1234567,+14155552671,"02/25/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-25 13:24:16.692691
user81,user64,card,16463,Contact Payment,1234567890123456,02/29,-,-,-,+441632960961,"02/15/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-15 13:24:16.692691
user13,user12,card,1333,Contact Payment,-,-,-,9876543210,-,+441632960961,"02/27/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-27 13:24:16.692691
user8,user97,card,9135,Contact Payment,-,-,-,-,SBIN1234567,+441632960961,"03/09/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-09 13:24:16.692691
user83,user43,contact,10850,Card Payment,1234567890123456,02/29,111,-,-,+14155552671,"03/08/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-08 13:24:16.692691
user69,user96,neft,15811,NEFT Transfer,1234567890123456,02/29,111,9876543210,SBIN1234567,+14155552671,"02/27/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-27 13:24:16.692691
user39,user83,contact,15510,Card Payment,-,-,-,9876543210,-,1234567890,"03/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-14 13:24:16.692691
user31,user45,contact,4726,NEFT Transfer,1234567890123456,-,111,9876543210,SBIN1234567,9152251477,"02/17/2025, 01:24:16 PM",False,[],2025-02-17 13:24:16.692691
user93,user39,contact,7932,Contact Payment,-,-,111,9876543210,SBIN1234567,+441632960961,"03/03/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-03 13:24:16.692691
user73,user98,neft,31751,Card Payment,1234567890123456,-,-,9876543210,SBIN1234567,+14155552671,"02/24/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-24 13:24:16.692691
user52,user84,card,12624,NEFT Transfer,1234567890123456,02/29,-,9876543210,-,+14155552671,"03/05/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-05 13:24:16.692691
user26,user43,card,15782,Contact Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,+441632960961,"03/04/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-04 13:24:16.692691
user61,user30,neft,5261,Card Payment,-,02/29,111,-,-,1234567890,"03/05/2025, 01:24:16 PM",False,[],2025-03-05 13:24:16.693696
user36,user1,card,4582,Contact Payment,1234567890123456,-,111,9876543210,SBIN1234567,+441632960961,"03/04/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-04 13:24:16.693696
user33,user85,neft,17491,Contact Payment,-,02/29,-,9876543210,-,1234567890,"02/17/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-17 13:24:16.693696
user29,user37,contact,8553,NEFT Transfer,-,-,111,9876543210,-,+14155552671,"02/20/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-20 13:24:16.693696
user23,user30,neft,12621,Card Payment,1234567890123456,02/29,111,-,SBIN1234567,9152251477,"02/24/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-24 13:24:16.693696
user26,user20,card,16850,Contact Payment,-,02/29,-,-,-,+441632960961,"03/03/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-03 13:24:16.693696
user52,user76,neft,4691,Contact Payment,1234567890123456,-,-,9876543210,-,+14155552671,"02/19/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-19 13:24:16.693696
user80,user3,contact,18888,Card Payment,1234567890123456,02/29,-,9876543210,SBIN1234567,+441632960961,"02/23/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-23 13:24:16.693696
user70,user94,contact,2477,NEFT Transfer,-,-,111,-,SBIN1234567,+14155552671,"03/12/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-12 13:24:16.693696
user67,user86,neft,16373,Contact Payment,-,02/29,111,9876543210,SBIN1234567,1234567890,"02/27/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-27 13:24:16.693696
user41,user3,neft,3917,Contact Payment,1234567890123456,02/29,-,9876543210,-,+14155552671,"03/12/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-12 13:24:16.693696
user36,user72,contact,3476,Card Payment,-,-,-,9876543210,-,9152251477,"02/25/2025, 01:24:16 PM",False,[],2025-02-25 13:24:16.693696
user10,user81,card,14989,Contact Payment,1234567890123456,02/29,111,9876543210,-,1234567890,"02/19/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-19 13:24:16.694692
user96,user15,neft,4133,Contact Payment,1234567890123456,02/29,111,-,-,9152251477,"03/11/2025, 01:24:16 PM",False,[],2025-03-11 13:24:16.694692
user27,user15,contact,14568,Card Payment,1234567890123456,-,-,-,-,1234567890,"03/16/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-16 13:24:16.694692
user28,user65,card,2756,Card Payment,-,-,111,-,-,+441632960961,"03/04/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-04 13:24:16.694692
user60,user77,contact,4941,Contact Payment,1234567890123456,-,-,-,-,9152251477,"02/17/2025, 01:24:16 PM",False,[],2025-02-17 13:24:16.694692
user73,user37,card,44715,Contact Payment,-,02/29,-,-,SBIN1234567,1234567890,"03/06/2025, 01:24:16 PM",True,['High transaction amount'],2025-03-06 13:24:16.694692
user65,user90,contact,1267,Card Payment,-,02/29,111,-,SBIN1234567,+14155552671,"02/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-16 13:24:16.694692
user35,user60,neft,9063,NEFT Transfer,1234567890123456,02/29,111,-,-,1234567890,"03/07/2025, 01:24:16 PM",False,[],2025-03-07 13:24:16.695710
user64,user70,neft,11446,Card Payment,-,-,-,-,SBIN1234567,1234567890,"03/02/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-02 13:24:16.695710
user53,user19,contact,4237,Card Payment,-,02/29,-,9876543210,SBIN1234567,1234567890,"03/07/2025, 01:24:16 PM",False,[],2025-03-07 13:24:16.695710
user48,user84,contact,8174,NEFT Transfer,-,02/29,111,9876543210,SBIN1234567,+14155552671,"03/02/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-02 13:24:16.695710
user1,user5,neft,13691,Card Payment,1234567890123456,02/29,111,-,-,+441632960961,"03/15/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-15 13:24:16.695710
user94,user76,neft,11027,NEFT Transfer,1234567890123456,-,111,9876543210,SBIN1234567,9152251477,"03/05/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-05 13:24:16.695710
user64,user97,contact,12503,Contact Payment,1234567890123456,-,111,-,-,9152251477,"02/18/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-18 13:24:16.696707
user33,user11,card,11052,Card Payment,-,-,-,-,-,+441632960961,"03/06/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-06 13:24:16.696707
user71,user81,card,17684,NEFT Transfer,-,-,111,-,-,+441632960961,"03/13/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-13 13:24:16.696707
user25,user65,neft,17784,Contact Payment,-,02/29,111,9876543210,SBIN1234567,1234567890,"02/20/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-20 13:24:16.696707
user41,user6,contact,11336,NEFT Transfer,1234567890123456,02/29,111,-,-,1234567890,"03/11/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-11 13:24:16.696707
user79,user66,card,7604,NEFT Transfer,-,-,-,9876543210,-,+14155552671,"03/01/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-01 13:24:16.696707
user69,user22,neft,1131,Card Payment,1234567890123456,02/29,-,9876543210,SBIN1234567,+14155552671,"02/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-16 13:24:16.696707
user69,user85,contact,16424,Card Payment,-,-,-,-,-,+441632960961,"03/04/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-04 13:24:16.696707
user89,user33,card,5856,Contact Payment,1234567890123456,-,-,9876543210,-,9152251477,"03/01/2025, 01:24:16 PM",False,[],2025-03-01 13:24:16.696707
user65,user28,contact,6762,Card Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,+441632960961,"03/11/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-11 13:24:16.696707
user2,user1,contact,8893,Contact Payment,-,-,111,9876543210,SBIN1234567,+14155552671,"02/17/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-17 13:24:16.696707
